"","int","age","period","cohort","y","c.cohort","c.period","age2"
"8052",1,18,15,-3,-13.7386995484385,-2.1826,-0.1206,0
"8053",1,24,21,-3,-18.1279289858402,-2.1826,-6.1206,6
"8054",1,24,17,-7,-20.3823623078384,1.8174,-2.1206,6
"8055",1,24,6,-18,-27.283330679549,12.8174,8.8794,6
"8056",1,17,4,-13,-19.0872201152601,7.8174,10.8794,-1
"8057",1,19,2,-17,-23.0665064215579,11.8174,12.8794,1
"8058",1,22,4,-18,-25.5549358276305,12.8174,10.8794,4
"8059",1,7,19,12,2.89013303328397,-17.1826,-4.1206,-11
"8060",1,16,6,-10,-16.8754105578885,4.8174,8.8794,-2
"8061",1,20,29,9,-7.99191919333862,-14.1826,-14.1206,2
"8062",1,21,11,-10,-20.089651307969,4.8174,3.8794,3
"8063",1,17,28,11,-4.48286471206308,-16.1826,-13.1206,-1
"8064",1,23,12,-11,-21.9097479308839,5.8174,2.8794,5
"8065",1,32,30,-2,-23.3019459920293,-3.1826,-15.1206,14
"8066",1,29,5,-24,-34.0522926225715,18.8174,9.8794,11
"8067",1,15,30,15,-0.607898588122202,-20.1826,-15.1206,-3
"8068",1,16,3,-13,-18.4927505120935,7.8174,11.8794,-2
"8069",1,26,25,-1,-18.3012623439887,-4.1826,-10.1206,8
"8070",1,33,15,-18,-33.4488926358517,12.8174,-0.1206,15
"8071",1,15,29,14,-1.47841070908209,-19.1826,-14.1206,-3
"8072",1,19,11,-8,-17.6089677032166,2.8174,3.8794,1
"8073",1,24,25,1,-15.2293653158954,-6.1826,-10.1206,6
"8074",1,21,15,-6,-17.8303099027423,0.8174,-0.1206,3
"8075",1,16,0,-16,-20.2630029552326,10.8174,14.8794,-2
"8076",1,19,25,6,-9.17165823388235,-11.1826,-10.1206,1
"8077",1,13,25,12,-1.29693239923964,-17.1826,-10.1206,-5
"8078",1,18,7,-11,-18.8240516962804,5.8174,7.8794,0
"8079",1,18,12,-6,-15.6302770250458,0.8174,2.8794,0
"8080",1,22,2,-20,-26.9609379148131,14.8174,12.8794,4
"8081",1,15,5,-10,-16.1163303967793,4.8174,9.8794,-3
"8082",1,19,5,-14,-20.9401070950759,8.8174,9.8794,1
"8083",1,23,24,1,-15.2391185103023,-6.1826,-9.1206,5
"8084",1,20,8,-12,-20.736654388558,6.8174,6.8794,2
"8085",1,28,19,-9,-24.6211192787406,3.8174,-4.1206,10
"8086",1,28,8,-20,-30.8544078776026,14.8174,6.8794,10
"8087",1,20,18,-2,-14.6061958345696,-3.1826,-3.1206,2
"8088",1,17,5,-12,-18.4461631783021,6.8174,9.8794,-1
"8089",1,15,2,-13,-17.9767366394757,7.8174,12.8794,-3
"8090",1,16,21,5,-7.70522137715885,-10.1826,-6.1206,-2
"8091",1,24,7,-17,-26.5390804147245,11.8174,7.8794,6
"8092",1,22,6,-16,-24.5133059161913,10.8174,8.8794,4
"8093",1,19,4,-15,-22.1387749946064,9.8174,10.8794,1
"8094",1,26,0,-26,-33.3715419343806,20.8174,14.8794,8
"8095",1,14,27,13,-1.56986591018125,-18.1826,-12.1206,-4
"8096",1,27,2,-25,-33.2677867260508,19.8174,12.8794,9
"8097",1,23,13,-10,-21.3658739230258,4.8174,1.8794,5
"8098",1,25,24,-1,-17.7070171790012,-4.1826,-9.1206,7
"8099",1,23,8,-15,-24.7726467615783,9.8174,6.8794,5
"8100",1,21,23,2,-13.2489986036284,-7.1826,-8.1206,3
"8101",1,24,23,-1,-17.1282717064912,-4.1826,-8.1206,6
"8102",1,30,4,-26,-35.9579307630844,20.8174,10.8794,12
"8103",1,15,23,8,-5.1246493254544,-13.1826,-8.1206,-3
"8104",1,21,2,-19,-25.6239351968966,13.8174,12.8794,3
"8105",1,29,30,1,-19.3051292058491,-6.1826,-15.1206,11
"8106",1,23,10,-13,-23.4310108602622,7.8174,4.8794,5
"8107",1,26,24,-2,-18.9743656724238,-3.1826,-9.1206,8
"8108",1,21,5,-16,-23.9311797426478,10.8174,9.8794,3
"8109",1,18,29,11,-5.74406649710112,-16.1826,-14.1206,0
"8110",1,23,22,-1,-16.1642162231082,-4.1826,-7.1206,5
"8111",1,14,26,12,-2.13283928525215,-17.1826,-11.1206,-4
"8112",1,19,19,0,-13.0066051078701,-5.1826,-4.1206,1
"8113",1,15,26,11,-3.29953485968179,-16.1826,-11.1206,-3
"8114",1,21,28,7,-10.0765690560458,-12.1826,-13.1206,3
"8115",1,15,25,10,-3.95905163656996,-15.1826,-10.1206,-3
"8116",1,17,27,10,-5.40149017451455,-15.1826,-12.1206,-1
"8117",1,23,29,6,-12.0101664445132,-11.1826,-14.1206,5
"8118",1,24,26,2,-15.1142003679078,-7.1826,-11.1206,6
"8119",1,17,2,-15,-20.6293713186386,9.8174,12.8794,-1
"8120",1,22,25,3,-13.0811056544355,-8.1826,-10.1206,4
"8121",1,23,25,2,-14.7178449916259,-7.1826,-10.1206,5
"8122",1,20,1,-19,-24.6296433769081,13.8174,13.8794,2
"8123",1,21,11,-10,-20.1871281176384,4.8174,3.8794,3
"8124",1,18,16,-2,-13.2131507127208,-3.1826,-1.1206,0
"8125",1,19,12,-7,-16.9745770323156,1.8174,2.8794,1
"8126",1,20,9,-11,-19.9976316777616,5.8174,5.8794,2
"8127",1,18,2,-16,-21.9901499159768,10.8174,12.8794,0
"8128",1,17,24,7,-7.16247658517888,-12.1826,-9.1206,-1
"8129",1,27,10,-17,-28.5719381573824,11.8174,4.8794,9
"8130",1,27,1,-26,-34.0592957376474,20.8174,13.8794,9
"8131",1,24,19,-5,-19.6169860497614,-0.1826,-4.1206,6
"8132",1,17,23,6,-7.87865279839945,-11.1826,-8.1206,-1
"8133",1,19,28,9,-7.753191896741,-14.1826,-13.1206,1
"8134",1,15,29,14,-1.51049454616168,-19.1826,-14.1206,-3
"8135",1,20,7,-13,-21.3420869944692,7.8174,7.8794,2
"8136",1,19,11,-8,-17.496558938765,2.8174,3.8794,1
"8137",1,25,9,-16,-26.5194989940431,10.8174,5.8794,7
"8138",1,18,0,-18,-22.9275401994985,12.8174,14.8794,0
"8139",1,17,26,9,-6.01887075168211,-14.1826,-11.1206,-1
"8140",1,23,14,-9,-20.9974492527111,3.8174,0.8794,5
"8141",1,25,9,-16,-26.5303934025716,10.8174,5.8794,7
"8142",1,14,2,-12,-16.1985418670262,6.8174,12.8794,-4
"8143",1,24,28,4,-13.8046194433822,-9.1826,-13.1206,6
"8144",1,30,25,-5,-23.4754478438101,-0.1826,-10.1206,12
"8145",1,14,13,-1,-9.93811266950552,-4.1826,1.8794,-4
"8146",1,20,8,-12,-20.5895362045551,6.8174,6.8794,2
"8147",1,13,17,4,-6.07607983910515,-9.1826,-2.1206,-5
"8148",1,24,22,-2,-17.7697647357675,-3.1826,-7.1206,6
"8149",1,23,13,-10,-21.4664665963819,4.8174,1.8794,5
"8150",1,16,22,6,-7.38284859233339,-11.1826,-7.1206,-2
"8151",1,24,10,-14,-24.8152641388812,8.8174,4.8794,6
"8152",1,19,23,4,-10.6355735694611,-9.1826,-8.1206,1
"8153",1,22,25,3,-13.1561675084591,-8.1826,-10.1206,4
"8154",1,17,16,-1,-12.2613613675033,-4.1826,-1.1206,-1
"8155",1,17,22,5,-8.16275394128598,-10.1826,-7.1206,-1
"8156",1,15,16,1,-9.3940554874807,-6.1826,-1.1206,-3
"8157",1,21,12,-9,-19.3927880142829,3.8174,2.8794,3
"8158",1,22,16,-6,-18.6901204861956,0.8174,-1.1206,4
"8159",1,26,17,-9,-22.9770404591247,3.8174,-2.1206,8
"8160",1,18,7,-11,-18.7561296849612,5.8174,7.8794,0
"8161",1,17,17,0,-11.4840081140853,-5.1826,-2.1206,-1
"8162",1,19,29,10,-7.28926731000591,-15.1826,-14.1206,1
"8163",1,23,19,-4,-18.1124186375973,-1.1826,-4.1206,5
"8164",1,23,20,-3,-17.3520303651777,-2.1826,-5.1206,5
"8165",1,19,3,-16,-22.4956827560901,10.8174,11.8794,1
"8166",1,17,17,0,-11.4127074991767,-5.1826,-2.1206,-1
"8167",1,24,24,0,-16.3867974577908,-5.1826,-9.1206,6
"8168",1,24,25,1,-15.6818371837986,-6.1826,-10.1206,6
"8169",1,24,24,0,-16.4522815879133,-5.1826,-9.1206,6
"8170",1,21,21,0,-14.3829177278439,-5.1826,-6.1206,3
"8171",1,19,16,-3,-14.7399449301724,-2.1826,-1.1206,1
"8172",1,25,7,-18,-28.0525101312486,12.8174,7.8794,7
"8173",1,17,9,-8,-16.4880775562801,2.8174,5.8794,-1
"8174",1,22,28,6,-11.0480906784596,-11.1826,-13.1206,4
"8175",1,9,22,13,2.02501613361707,-18.1826,-7.1206,-9
"8176",1,28,27,-1,-19.988786969775,-4.1826,-12.1206,10
"8177",1,25,2,-23,-30.4545040579146,17.8174,12.8794,7
"8178",1,22,18,-4,-17.4296367559911,-1.1826,-3.1206,4
"8179",1,21,21,0,-14.0617982291937,-5.1826,-6.1206,3
"8180",1,25,19,-6,-20.6966135750062,0.8174,-4.1206,7
"8181",1,26,21,-5,-20.8471563314794,-0.1826,-6.1206,8
"8182",1,19,2,-17,-22.7141702071495,11.8174,12.8794,1
"8183",1,16,27,11,-3.88971392977024,-16.1826,-12.1206,-2
"8184",1,14,22,8,-4.34560550299134,-13.1826,-7.1206,-4
"8185",1,20,16,-4,-15.7843725525667,-1.1826,-1.1206,2
"8186",1,19,28,9,-7.2959097045589,-14.1826,-13.1206,1
"8187",1,15,29,14,-1.57327359165111,-19.1826,-14.1206,-3
"8188",1,23,3,-20,-27.8061507882929,14.8174,11.8794,5
"8189",1,16,24,8,-5.83496402192744,-13.1826,-9.1206,-2
"8190",1,27,25,-2,-19.609199533303,-3.1826,-10.1206,9
"8191",1,22,7,-15,-23.9590971045905,9.8174,7.8794,4
"8192",1,19,30,11,-6.32057367494365,-16.1826,-15.1206,1
"8193",1,16,1,-15,-19.484199528456,9.8174,13.8794,-2
"8194",1,17,26,9,-5.95207991330745,-14.1826,-11.1206,-1
"8195",1,11,5,-6,-10.7020071585706,0.8174,9.8794,-7
"8196",1,11,2,-9,-12.3719617911609,3.8174,12.8794,-7
"8197",1,20,12,-8,-18.218435515921,2.8174,2.8794,2
"8198",1,16,23,7,-6.48413284685181,-12.1826,-8.1206,-2
"8199",1,27,28,1,-17.9807920366845,-6.1826,-13.1206,9
"8200",1,18,9,-9,-17.5217984869247,3.8174,5.8794,0
"8201",1,20,5,-15,-22.516428465718,9.8174,9.8794,2
"8202",1,16,12,-4,-13.4221015690669,-1.1826,2.8794,-2
"8203",1,21,6,-15,-23.132452276916,9.8174,8.8794,3
"8204",1,22,26,4,-12.3794479719365,-9.1826,-11.1206,4
"8205",1,19,5,-14,-21.1854459952925,8.8174,9.8794,1
"8206",1,14,16,2,-8.28781390016335,-7.1826,-1.1206,-4
"8207",1,25,13,-12,-23.9166474942546,6.8174,1.8794,7
"8208",1,27,18,-9,-23.5949098013883,3.8174,-3.1206,9
"8209",1,30,6,-24,-34.7547240231805,18.8174,8.8794,12
"8210",1,22,27,5,-11.8325539077796,-10.1826,-12.1206,4
"8211",1,18,8,-10,-18.1344884837003,4.8174,6.8794,0
"8212",1,24,10,-14,-24.7207764746404,8.8174,4.8794,6
"8213",1,18,0,-18,-22.9099148750497,12.8174,14.8794,0
"8214",1,20,21,1,-12.9329862453897,-6.1826,-6.1206,2
"8215",1,22,27,5,-11.9722595372604,-10.1826,-12.1206,4
"8216",1,19,16,-3,-14.6836165919593,-2.1826,-1.1206,1
"8217",1,18,20,2,-10.822757061884,-7.1826,-5.1206,0
"8218",1,26,17,-9,-23.1503029168438,3.8174,-2.1206,8
"8219",1,14,14,0,-9.36471077578627,-5.1826,0.8794,-4
"8220",1,16,14,-2,-11.8190691897835,-3.1826,0.8794,-2
"8221",1,36,17,-19,-36.1693498356101,13.8174,-2.1206,18
"8222",1,21,11,-10,-20.4541401144539,4.8174,3.8794,3
"8223",1,21,18,-3,-16.209409042336,-2.1826,-3.1206,3
"8224",1,24,11,-13,-24.154577810797,7.8174,3.8794,6
"8225",1,22,16,-6,-18.5516064104318,0.8174,-1.1206,4
"8226",1,17,29,12,-4.18778559930343,-17.1826,-14.1206,-1
"8227",1,25,26,1,-16.2096027225219,-6.1826,-11.1206,7
"8228",1,24,20,-4,-18.9520319324936,-1.1826,-5.1206,6
"8229",1,19,21,2,-11.2932892176243,-7.1826,-6.1206,1
"8230",1,19,23,4,-10.4219474303993,-9.1826,-8.1206,1
"8231",1,16,29,13,-2.69993018900195,-18.1826,-14.1206,-2
"8232",1,26,5,-21,-30.4470286290556,15.8174,9.8794,8
"8233",1,16,1,-15,-19.660989752897,9.8174,13.8794,-2
"8234",1,20,3,-17,-23.5234361168239,11.8174,11.8794,2
"8235",1,13,9,-4,-10.8742738797567,-1.1826,5.8794,-5
"8236",1,13,15,2,-7.54045473975021,-7.1826,-0.1206,-5
"8237",1,24,2,-22,-29.5129352079215,16.8174,12.8794,6
"8238",1,17,4,-13,-18.961396862854,7.8174,10.8794,-1
"8239",1,15,16,1,-9.30460082261112,-6.1826,-1.1206,-3
"8240",1,20,19,-1,-14.0101428487116,-4.1826,-4.1206,2
"8241",1,28,5,-23,-32.9801904323764,17.8174,9.8794,10
"8242",1,24,27,3,-14.5810642735821,-8.1826,-12.1206,6
"8243",1,27,0,-27,-34.640205883381,21.8174,14.8794,9
"8244",1,27,23,-4,-20.7184749190534,-1.1826,-8.1206,9
"8245",1,17,14,-3,-13.2778845333858,-2.1826,0.8794,-1
"8246",1,14,20,6,-5.75026326219815,-11.1826,-5.1206,-4
"8247",1,26,4,-22,-30.7605684604844,16.8174,10.8794,8
"8248",1,18,26,8,-7.44201489490342,-13.1826,-11.1206,0
"8249",1,28,6,-22,-32.3750962321905,16.8174,8.8794,10
"8250",1,24,12,-12,-23.3655824518017,6.8174,2.8794,6
"8251",1,14,29,15,-0.329640230399764,-20.1826,-14.1206,-4
"8252",1,21,26,5,-11.1852219879885,-10.1826,-11.1206,3
"8253",1,20,3,-17,-23.4593410733384,11.8174,11.8794,2
"8254",1,19,6,-13,-20.4807937184957,7.8174,8.8794,1
"8255",1,28,9,-19,-30.5221783548972,13.8174,5.8794,10
"8256",1,26,16,-10,-23.8450741320113,4.8174,-1.1206,8
"8257",1,18,5,-13,-20.062687114911,7.8174,9.8794,0
"8258",1,24,25,1,-15.7199474032512,-6.1826,-10.1206,6
"8259",1,24,17,-7,-20.2786665821767,1.8174,-2.1206,6
"8260",1,22,17,-5,-18.2255738657466,-0.1826,-2.1206,4
"8261",1,22,23,1,-13.9867195360293,-6.1826,-8.1206,4
"8262",1,25,13,-12,-24.16401421128,6.8174,1.8794,7
"8263",1,18,13,-5,-15.2030525377077,-0.1826,1.8794,0
"8264",1,27,27,0,-18.1565190032573,-5.1826,-12.1206,9
"8265",1,23,29,6,-12.0258500807293,-11.1826,-14.1206,5
"8266",1,18,6,-12,-19.3235108425967,6.8174,8.8794,0
"8267",1,18,5,-13,-19.9579196807724,7.8174,9.8794,0
"8268",1,27,25,-2,-19.5468094022924,-3.1826,-10.1206,9
"8269",1,19,17,-2,-13.8226691383503,-3.1826,-2.1206,1
"8270",1,24,2,-22,-29.4525235927948,16.8174,12.8794,6
"8271",1,18,23,5,-8.88552116765481,-10.1826,-8.1206,0
"8272",1,17,24,7,-7.33512904588703,-12.1826,-9.1206,-1
"8273",1,25,25,0,-16.5547199196454,-5.1826,-10.1206,7
"8274",1,30,3,-27,-36.5245415442759,21.8174,11.8794,12
"8275",1,21,24,3,-12.3277436277538,-8.1826,-9.1206,3
"8276",1,17,1,-16,-21.4597630980966,10.8174,13.8794,-1
"8277",1,12,11,-1,-8.34166071631149,-4.1826,3.8794,-6
"8278",1,19,2,-17,-22.9990983456209,11.8174,12.8794,1
"8279",1,16,17,1,-10.3588249341242,-6.1826,-2.1206,-2
"8280",1,32,14,-18,-32.6180292221442,12.8174,0.8794,14
"8281",1,19,14,-5,-15.9700126593414,-0.1826,0.8794,1
"8282",1,14,23,9,-3.7125161438437,-14.1826,-8.1206,-4
"8283",1,26,28,2,-16.5744898276957,-7.1826,-13.1206,8
"8284",1,20,11,-9,-18.9792443560818,3.8174,3.8794,2
"8285",1,21,25,4,-11.7173151956558,-9.1826,-10.1206,3
"8286",1,17,26,9,-5.68401146998901,-14.1826,-11.1206,-1
"8287",1,26,22,-4,-19.9925614442313,-1.1826,-7.1206,8
"8288",1,23,28,5,-12.3851843096286,-10.1826,-13.1206,5
"8289",1,17,16,-1,-12.2384024107274,-4.1826,-1.1206,-1
"8290",1,23,16,-7,-20.0566452808741,1.8174,-1.1206,5
"8291",1,20,28,8,-9.0585367906376,-13.1826,-13.1206,2
"8292",1,27,0,-27,-34.647126447546,21.8174,14.8794,9
"8293",1,18,5,-13,-20.048683826249,7.8174,9.8794,0
"8294",1,23,23,0,-15.62451968159,-5.1826,-8.1206,5
"8295",1,24,8,-16,-26.1160919496894,10.8174,6.8794,6
"8296",1,17,13,-4,-13.8416076286951,-1.1826,1.8794,-1
"8297",1,13,23,10,-2.47034720295147,-15.1826,-8.1206,-5
"8298",1,21,3,-18,-25.1389320914863,12.8174,11.8794,3
"8299",1,11,28,17,2.89700490463737,-22.1826,-13.1206,-7
"8300",1,28,24,-4,-21.7689821975399,-1.1826,-9.1206,10
"8301",1,17,14,-3,-13.2022164104624,-2.1826,0.8794,-1
"8302",1,24,28,4,-13.6291976837761,-9.1826,-13.1206,6
"8303",1,26,19,-7,-21.837029837568,1.8174,-4.1206,8
"8304",1,15,1,-14,-18.1547068494666,8.8174,13.8794,-3
"8305",1,20,2,-18,-24.1483068275354,12.8174,12.8794,2
"8306",1,18,1,-17,-22.4629315288405,11.8174,13.8794,0
"8307",1,26,10,-16,-27.0186097896043,10.8174,4.8794,8
"8308",1,28,30,2,-18.1816779456378,-7.1826,-15.1206,10
"8309",1,10,13,3,-4.46748745053344,-8.1826,1.8794,-8
"8310",1,14,5,-9,-14.7136275183597,3.8174,9.8794,-4
"8311",1,25,2,-23,-30.6586722068045,17.8174,12.8794,7
"8312",1,25,2,-23,-30.6102493712931,17.8174,12.8794,7
"8313",1,17,9,-8,-16.0783880785119,2.8174,5.8794,-1
"8314",1,22,14,-8,-19.6636452392873,2.8174,0.8794,4
"8315",1,26,29,3,-16.1354069387917,-8.1826,-14.1206,8
"8316",1,29,8,-21,-32.4852390350414,15.8174,6.8794,11
"8317",1,26,7,-19,-29.0938085217379,13.8174,7.8794,8
"8318",1,20,13,-7,-17.6858395538341,1.8174,1.8794,2
"8319",1,16,8,-8,-15.5192315820544,2.8174,6.8794,-2
"8320",1,27,27,0,-18.4736591821049,-5.1826,-12.1206,9
"8321",1,15,12,-3,-11.6941165263927,-2.1826,2.8794,-3
"8322",1,12,30,18,3.00250969799006,-23.1826,-15.1206,-6
"8323",1,26,20,-6,-21.4523839061143,0.8174,-5.1206,8
"8324",1,21,10,-11,-20.6832412676378,5.8174,4.8794,3
"8325",1,18,12,-6,-15.5711216371738,0.8174,2.8794,0
"8326",1,24,5,-19,-27.7900053452569,13.8174,9.8794,6
"8327",1,16,26,10,-4.59985307147287,-15.1826,-11.1206,-2
"8328",1,20,25,5,-10.7370583071799,-10.1826,-10.1206,2
"8329",1,25,26,1,-16.2739539409627,-6.1826,-11.1206,7
"8330",1,27,22,-5,-21.40481444927,-0.1826,-7.1206,9
"8331",1,21,27,6,-10.698687341311,-11.1826,-12.1206,3
"8332",1,19,6,-13,-20.5800788140218,7.8174,8.8794,1
"8333",1,25,17,-8,-21.9205629501509,2.8174,-2.1206,7
"8334",1,23,10,-13,-23.3661392138463,7.8174,4.8794,5
"8335",1,10,3,-7,-10.5567324120315,1.8174,11.8794,-8
"8336",1,17,24,7,-7.63628826881194,-12.1826,-9.1206,-1
"8337",1,20,30,10,-7.72651853933893,-15.1826,-15.1206,2
"8338",1,22,5,-17,-25.2384067268059,11.8174,9.8794,4
"8339",1,20,25,5,-10.3854119927914,-10.1826,-10.1206,2
"8340",1,21,29,8,-9.2013878911532,-13.1826,-14.1206,3
"8341",1,27,9,-18,-29.1920434118504,12.8174,5.8794,9
"8342",1,15,25,10,-4.1398675920857,-15.1826,-10.1206,-3
"8343",1,16,18,2,-9.6639177766375,-7.1826,-3.1206,-2
"8344",1,15,16,1,-9.45265943095031,-6.1826,-1.1206,-3
"8345",1,19,14,-5,-15.9327381686255,-0.1826,0.8794,1
"8346",1,19,1,-18,-23.5560440161601,12.8174,13.8794,1
"8347",1,26,16,-10,-23.5198684920847,4.8174,-1.1206,8
"8348",1,24,30,6,-12.5503352380832,-11.1826,-15.1206,6
"8349",1,23,8,-15,-24.6108083749234,9.8174,6.8794,5
"8350",1,20,30,10,-7.35114858697213,-15.1826,-15.1206,2
"8351",1,28,28,0,-19.2036708800846,-5.1826,-13.1206,10
"8352",1,19,0,-19,-24.2094436118774,13.8174,14.8794,1
"8353",1,20,13,-7,-17.6443571596857,1.8174,1.8794,2
"8354",1,16,16,0,-10.8710152706529,-5.1826,-1.1206,-2
"8355",1,24,10,-14,-24.758415222202,8.8174,4.8794,6
"8356",1,24,0,-24,-30.7443382705215,18.8174,14.8794,6
"8357",1,30,8,-22,-33.7970096551098,16.8174,6.8794,12
"8358",1,24,17,-7,-20.3241155456196,1.8174,-2.1206,6
"8359",1,20,13,-7,-17.6842648184039,1.8174,1.8794,2
"8360",1,24,3,-21,-28.9772488500394,15.8174,11.8794,6
"8361",1,20,22,2,-12.5298783080827,-7.1826,-7.1206,2
"8362",1,16,17,1,-10.1069626457995,-6.1826,-2.1206,-2
"8363",1,15,4,-11,-16.6544500410084,5.8174,10.8794,-3
"8364",1,21,14,-7,-18.1122858871457,1.8174,0.8794,3
"8365",1,21,19,-2,-15.365461078298,-3.1826,-4.1206,3
"8366",1,18,30,12,-4.9548171631404,-17.1826,-15.1206,0
"8367",1,20,29,9,-8.12222040346081,-14.1826,-14.1206,2
"8368",1,15,28,13,-2.3479389835278,-18.1826,-13.1206,-3
"8369",1,27,12,-15,-27.5879549549575,9.8174,2.8794,9
"8370",1,22,11,-11,-21.3750120147106,5.8174,3.8794,4
"8371",1,14,2,-12,-16.6301009916871,6.8174,12.8794,-4
"8372",1,25,18,-7,-21.4443453667614,1.8174,-3.1206,7
"8373",1,22,1,-21,-27.6200207163933,15.8174,13.8794,4
"8374",1,24,3,-21,-28.6746613050181,15.8174,11.8794,6
"8375",1,16,3,-13,-18.286333252144,7.8174,11.8794,-2
"8376",1,23,3,-20,-27.7432274649346,14.8174,11.8794,5
"8377",1,14,0,-14,-17.570092546834,8.8174,14.8794,-4
"8378",1,30,13,-17,-30.607434939646,11.8174,1.8794,12
"8379",1,19,20,1,-11.8345482579501,-6.1826,-5.1206,1
"8380",1,28,9,-19,-30.5747366128124,13.8174,5.8794,10
"8381",1,20,20,0,-13.5948482409751,-5.1826,-5.1206,2
"8382",1,26,11,-15,-27.0680986900076,9.8174,3.8794,8
"8383",1,23,15,-8,-20.4895467902433,2.8174,-0.1206,5
"8384",1,18,26,8,-7.35396572181592,-13.1826,-11.1206,0
"8385",1,13,23,10,-2.60694595220632,-15.1826,-8.1206,-5
"8386",1,20,10,-10,-19.7618803083318,4.8174,4.8794,2
"8387",1,15,14,-1,-10.3832659753393,-4.1826,0.8794,-3
"8388",1,23,10,-13,-23.1980406909137,7.8174,4.8794,5
"8389",1,18,4,-14,-20.5660446488515,8.8174,10.8794,0
"8390",1,14,10,-4,-11.6503272890609,-1.1826,4.8794,-4
"8391",1,20,11,-9,-18.8349913748325,3.8174,3.8794,2
"8392",1,19,11,-8,-17.5006313903775,2.8174,3.8794,1
"8393",1,20,3,-17,-23.9802349998694,11.8174,11.8794,2
"8394",1,22,29,7,-10.7794734015975,-12.1826,-14.1206,4
"8395",1,17,17,0,-11.3933161005437,-5.1826,-2.1206,-1
"8396",1,18,14,-4,-14.4133600262687,-1.1826,0.8794,0
"8397",1,21,20,-1,-14.6958283574567,-4.1826,-5.1206,3
"8398",1,16,9,-7,-15.167142392591,1.8174,5.8794,-2
"8399",1,28,6,-22,-32.2441123004544,16.8174,8.8794,10
"8400",1,19,30,11,-6.32091358150656,-16.1826,-15.1206,1
"8401",1,23,17,-6,-19.0931574516269,0.8174,-2.1206,5
"8402",1,21,21,0,-14.2176174989017,-5.1826,-6.1206,3
"8403",1,21,25,4,-11.7059943732607,-9.1826,-10.1206,3
"8404",1,23,16,-7,-19.7440683768389,1.8174,-1.1206,5
"8405",1,20,4,-16,-23.2464014296099,10.8174,10.8794,2
"8406",1,17,7,-10,-17.3185336558234,4.8174,7.8794,-1
"8407",1,13,10,-3,-10.4091860600408,-2.1826,4.8794,-5
"8408",1,25,3,-22,-30.1333800036266,16.8174,11.8794,7
"8409",1,18,24,6,-8.78170956624963,-11.1826,-9.1206,0
"8410",1,17,23,6,-7.92310306653655,-11.1826,-8.1206,-1
"8411",1,14,20,6,-5.55759986054515,-11.1826,-5.1206,-4
"8412",1,23,3,-20,-27.5991806735045,14.8174,11.8794,5
"8413",1,16,2,-14,-19.0827341879975,8.8174,12.8794,-2
"8414",1,24,21,-3,-17.8369047224473,-2.1826,-6.1206,6
"8415",1,27,5,-22,-31.7326710696001,16.8174,9.8794,9
"8416",1,18,17,-1,-12.7507945278018,-4.1826,-2.1206,0
"8417",1,17,4,-13,-19.0256217124942,7.8174,10.8794,-1
"8418",1,15,22,7,-5.92506432887672,-12.1826,-7.1206,-3
"8419",1,21,3,-18,-24.8254529488422,12.8174,11.8794,3
"8420",1,22,11,-11,-21.1657011792745,5.8174,3.8794,4
"8421",1,25,2,-23,-30.8951798393918,17.8174,12.8794,7
"8422",1,19,16,-3,-14.4279715146426,-2.1826,-1.1206,1
"8423",1,23,14,-9,-20.9859465783915,3.8174,0.8794,5
"8424",1,19,21,2,-11.617606589006,-7.1826,-6.1206,1
"8425",1,15,1,-14,-18.5408479161525,8.8174,13.8794,-3
"8426",1,21,28,7,-9.96090491119051,-12.1826,-13.1206,3
"8427",1,18,5,-13,-19.7749686711338,7.8174,9.8794,0
"8428",1,25,16,-9,-22.4162326921682,3.8174,-1.1206,7
"8429",1,23,17,-6,-19.11314515338,0.8174,-2.1206,5
"8430",1,17,30,13,-3.67843510305654,-18.1826,-15.1206,-1
"8431",1,21,19,-2,-15.6328988074644,-3.1826,-4.1206,3
"8432",1,10,20,10,-0.321728991882643,-15.1826,-5.1206,-8
"8433",1,18,19,1,-11.5006590485607,-6.1826,-4.1206,0
"8434",1,14,30,16,0.324096320230191,-21.1826,-15.1206,-4
"8435",1,25,28,3,-15.0776022609143,-8.1826,-13.1206,7
"8436",1,17,11,-6,-15.1382193404315,0.8174,3.8794,-1
"8437",1,26,28,2,-16.5141697475935,-7.1826,-13.1206,8
"8438",1,18,16,-2,-13.1654363749262,-3.1826,-1.1206,0
"8439",1,23,18,-5,-18.6093389729747,-0.1826,-3.1206,5
"8440",1,15,22,7,-5.50604615749707,-12.1826,-7.1206,-3
"8441",1,24,5,-19,-27.4944531493815,13.8174,9.8794,6
"8442",1,18,19,1,-11.47898752868,-6.1826,-4.1206,0
"8443",1,18,13,-5,-15.1086931056096,-0.1826,1.8794,0
"8444",1,23,19,-4,-17.6521677250307,-1.1826,-4.1206,5
"8445",1,18,2,-16,-21.8283442487771,10.8174,12.8794,0
"8446",1,27,2,-25,-33.49676663699,19.8174,12.8794,9
"8447",1,18,24,6,-8.24784387407662,-11.1826,-9.1206,0
"8448",1,21,10,-11,-20.873772954399,5.8174,4.8794,3
"8449",1,17,10,-7,-15.6357969424536,1.8174,4.8794,-1
"8450",1,13,22,9,-3.24519285434844,-14.1826,-7.1206,-5
"8451",1,19,22,3,-11.0678815607954,-8.1826,-7.1206,1
