"","a","a2","p","p2","x.cor","x.cor2","y1","y2","y3","y4"
"7248",8,64,3,9,-5.31481685489416,28.2472782010671,-0.48637430245517,0.686005161875694,0.780772506094559,1.64222997328488
"7249",9,81,3,9,-5.88449398661032,34.6272694784531,-1.05007843302953,-3.206859195315,-0.602856273649705,3.33743698739933
"7250",10,100,3,9,-7.16222563199699,51.2974760036347,0.499610623675292,-1.57385308520639,-1.7667996232155,3.2720909412601
"7251",11,121,3,9,-7.79460588283837,60.7558808687785,-1.0680358073002,-0.527701367823912,-1.9865519307996,3.18869497740437
"7252",12,144,3,9,-9.92336262203753,98.4731257284516,-1.94717384043837,-3.68077632569395,-0.691963774583585,1.58901848474842
"7253",13,169,3,9,-9.35934720281512,87.5973800628431,0.289107469769662,-4.29295221271537,-1.47883264282803,1.1591206452014
"7254",14,196,3,9,-10.8243969338946,117.167568982507,-1.6996675438679,-3.61988142712378,-0.287004082972243,0.552866779868794
"7255",15,225,3,9,-11.7743341643363,138.634945013458,-0.978045556858392,-5.17219719716955,-2.73419694800656,2.20055455522388
"7256",16,256,3,9,-12.0172892077826,144.415239903488,-2.55586205445996,-4.47822452553925,-0.696722136095829,1.97267134281148
"7257",17,289,3,9,-13.5944104641676,184.807995868269,-2.22854804564316,-4.86293064677858,-3.18265583026274,2.1519620188545
"7258",18,324,3,9,-15.7238052897155,247.238052788886,-5.07719071898214,-4.89523112724868,-2.40952615858416,3.75165200717644
"7259",19,361,3,9,-16.1361782825552,260.376249566406,-4.49465499060042,-6.53922993975675,-4.53408776742594,3.12583948455747
"7260",20,400,3,9,-17.2700974922627,298.256267392259,-2.4788783725339,-6.59563669388307,-3.42353602611568,2.27488376409705
"7261",1,1,4,16,2.17617239104584,4.73572627555016,0.773299474542494,1.66919689717469,0.0136061029150019,-0.572536685477796
"7262",2,4,4,16,2.64446645742282,6.99320284443441,0.53439834256706,1.44515406233727,2.70313146841152,0.750928424196288
"7263",3,9,4,16,1.96660020574927,3.86751636925308,1.72057509833797,1.11250162058158,1.81324122273893,1.05297605166329
"7264",4,16,4,16,0.98179423622787,0.963919922290267,3.1589448685887,1.44225984996064,0.0958636009963107,0.548359053622463
"7265",5,25,4,16,-0.513889555353671,0.264082475101594,1.15202399610294,-0.00277222809878258,-0.733823386301058,1.26441760425209
"7266",6,36,4,16,-2.2965365210548,5.2740799925385,0.211075644864754,0.324952592813799,-0.270242744932026,3.48292076470664
"7267",7,49,4,16,-2.66693257819861,7.11252937665709,1.47666777024005,-1.4840176380366,0.705696346352719,3.01670205365698
"7268",8,64,4,16,-4.91384456772357,24.1458684357465,2.26415689136492,-0.685396869659153,-0.0183294273139244,3.25388867783819
"7269",9,81,4,16,-5.16259103594348,26.652346204404,-1.0368251338284,-0.384034803356398,-0.516551784353196,0.637828086927237
"7270",10,100,4,16,-6.183201958891,38.2319864644336,0.789754843143196,-2.28711268554536,0.131229626750711,1.92928693947528
"7271",11,121,4,16,-7.26657105563208,52.80305490655,0.405338937985385,-4.01983077080076,-0.501742391157346,2.06629258769351
"7272",12,144,4,16,-8.40870389994234,70.7063012769055,-0.966167515967661,-1.49659532232024,-0.899990137973361,2.52123686061412
"7273",13,169,4,16,-9.76335659017786,95.3231319069695,-1.20459295798688,-3.5647489839425,-1.09822979437088,3.20418284427557
"7274",14,196,4,16,-10.1908745761029,103.853924625861,-0.226576078116235,-1.91817922807772,-2.71174149744149,3.3903184004016
"7275",15,225,4,16,-10.5828413944691,111.99653198049,-1.04335301666145,-2.39838754065434,-2.00382496805019,3.76321044354409
"7276",16,256,4,16,-11.0301273306832,121.663708931084,-0.878792695551096,-5.20120602202066,-0.81131845203336,4.54786289657727
"7277",17,289,4,16,-13.9717128891498,195.208761056834,-0.958679961134183,-3.14763348276578,-3.14157091530302,3.23650783626347
"7278",18,324,4,16,-13.8524724454619,191.890992852281,-2.57880905557492,-4.60031380747344,-4.66555469143573,2.2603994215925
"7279",19,361,4,16,-14.0815364760347,198.289669525895,-4.24496566861345,-5.18338697532042,-2.07261920700898,1.50667438877045
"7280",20,400,4,16,-16.316639249213,266.232716388959,-2.77119465403893,-7.25396323389276,-2.33106719162684,2.29145014659864
"7281",1,1,5,25,3.70493594324216,13.7265503435277,1.28303604572296,-0.333156580635008,1.31242452830035,0.1322048954591
"7282",2,4,5,25,2.80463706841692,7.86598908553827,2.19495926031298,1.86788867673434,0.32413202334668,0.481475046567183
"7283",3,9,5,25,2.00000829622149,4.00003318495481,3.43242953154853,3.36710879197709,1.84192357488968,1.55265725457945
"7284",4,16,5,25,0.280801489017904,0.078849476234672,0.574486369043257,2.50302816187907,-0.0355076219634536,1.40026510829188
"7285",5,25,5,25,0.046233328524977,0.00213752066649845,2.31064801287412,1.93838165735767,-0.0105254106904658,3.38345736290454
"7286",6,36,5,25,-1.34052529325709,1.797008061862,2.66768177751154,1.83224792073353,2.73871145514796,2.32622587203072
"7287",7,49,5,25,-2.92254091752693,8.54124541461915,2.40410199591136,0.0627101157923136,0.44358307074071,0.520382825142352
"7288",8,64,5,25,-2.9498391225934,8.70155084918262,3.35880382743336,-0.75257286569109,-0.128062032812835,3.49688303880039
"7289",9,81,5,25,-3.24739850917831,10.5455970774135,1.93428831776076,0.955716072718025,0.566120811544643,2.91755813668191
"7290",10,100,5,25,-4.3620775048621,19.027720158424,0.413482227401684,-0.0822262874322296,1.50899121602402,3.8477967674649
"7291",11,121,5,25,-6.43912686686963,41.4623548076423,-0.0510012343924268,-1.27371533797253,0.506924886090369,0.940271210792504
"7292",12,144,5,25,-6.9029244906269,47.6503665232967,-0.649836929969162,-1.60740517716021,0.581047868163391,3.18648128334637
"7293",13,169,5,25,-7.43217607215047,55.237241167446,1.04368678245082,-2.03715055407868,0.387634869883811,3.65162570844619
"7294",14,196,5,25,-9.00060267234221,81.0108484653738,-0.127586907032867,-0.908467446826367,-1.36447143279131,3.70904197043641
"7295",15,225,5,25,-10.2519799727015,105.103093360673,-1.19839430440627,-1.99273172450938,-1.65215835966952,3.22057679372604
"7296",16,256,5,25,-10.2310101985931,104.673569683717,-1.97272873419819,-2.71249516609825,-0.531745025648241,1.74071994839696
"7297",17,289,5,25,-11.3931108647957,129.802975177527,-3.02736652516111,-3.47478254727814,-1.96465407680786,2.53953312885728
"7298",18,324,5,25,-13.2026424878277,174.309768661393,-1.84080871572279,-3.19232656131621,-3.41329651613509,1.45319466966225
"7299",19,361,5,25,-13.6507799341343,186.343792810165,-2.45349061903361,-4.57559448652654,-3.20425715830445,3.74690148378096
"7300",20,400,5,25,-14.5045782546513,210.382790345303,-1.51206464832948,-3.36194908560627,-5.31448685350093,2.49796013108037
"7301",1,1,6,36,5.24047418264672,27.4625696589868,2.72312044578365,3.20993545685172,1.62265685344988,1.61585933511879
"7302",2,4,6,36,3.26004738360643,10.6279089433592,1.5400721668322,0.694009663316489,2.17135212059302,1.18717299461948
"7303",3,9,6,36,3.04477056674659,9.27062780412637,2.71072523337536,1.07198361731827,1.11595353944403,1.48024957896141
"7304",4,16,6,36,2.45948748011142,6.04907866482482,2.91598972294173,0.452731852213434,0.563658510319063,2.09842011324412
"7305",5,25,6,36,0.692285785451531,0.479259608738244,0.705115282281491,1.41393455002056,2.15419854014455,2.40785256697485
"7306",6,36,6,36,0.857626407407224,0.735523054682222,2.35992875908778,1.93829417598695,1.59230993965193,3.68690962735124
"7307",7,49,6,36,-1.12702344264835,1.27018184027894,1.8313571371407,-0.647571020449374,1.61462909891292,1.76161298639519
"7308",8,64,6,36,-1.01246313378215,1.02508159726797,3.49154503085458,0.369705215471924,0.623066679177139,3.01089954040021
"7309",9,81,6,36,-2.23315658001229,4.98698831085219,2.36084895900189,0.865434191838917,-0.428951083272934,2.03372696058911
"7310",10,100,6,36,-3.10040944023058,9.61253869707089,0.403623380758582,-1.13075355736565,0.300711036624299,2.38212161671026
"7311",11,121,6,36,-4.10842424351722,16.87914976472,2.41965345803758,0.824173801547016,3.32572166400901,3.86414820208613
"7312",12,144,6,36,-5.7503579207696,33.0666162169577,-0.470060260333429,-0.814759808427107,0.47143915172462,3.41151083878839
"7313",13,169,6,36,-6.9800311694853,48.7208351269863,-0.657825740985824,0.340940241751073,1.81653747054062,2.34045868553618
"7314",14,196,6,36,-8.78199007315561,77.1233496450037,-0.701939254496975,-2.25334621526462,0.0489321989760808,1.24979210323809
"7315",15,225,6,36,-9.57777354167774,91.7337460156622,0.199546171213982,-2.74372760071078,0.744511154385627,4.25181826317248
"7316",16,256,6,36,-10.0944051975384,101.897016292091,-0.245546713346411,-1.43979516516517,-0.951289737076318,3.41257638191986
"7317",17,289,6,36,-10.5009689135477,110.270348123295,-0.00677453892646618,-2.70707488642992,-1.35963343084551,4.76691078555811
"7318",18,324,6,36,-11.1981037119403,125.397526743372,-1.86225380390179,-3.32263317619661,-1.0200333512514,4.07655815851922
"7319",19,361,6,36,-13.2876257654279,176.560998482065,-0.969398276641335,-2.96387043644661,-0.900316483673734,3.02896095044879
"7320",20,400,6,36,-13.4315907796845,180.407630872905,-3.23903178749942,-3.29867235629261,-3.32029364905106,3.10329992331103
"7321",1,1,7,49,6.00403443956748,36.0484295515123,2.42540908222773,2.71494495050045,1.27009260536188,0.87181542220427
"7322",2,4,7,49,5.47855525230989,30.0145676526123,2.44752450038257,4.56243527813841,2.42991449933959,3.87608641832427
"7323",3,9,7,49,4.26985342334956,18.23164825689,4.29581222892087,1.25707074906503,1.79429963854694,1.70918133493083
"7324",4,16,7,49,2.04576431307942,4.1851516246693,1.62473467030475,2.71157542400748,1.36185286068312,2.02417809397848
"7325",5,25,7,49,1.79114335589111,3.20819452135286,3.04897909928774,1.93981517107554,1.80331872000522,1.27836877885703
"7326",6,36,7,49,0.819432265125215,0.671469237128241,3.16131172420086,1.57379846507413,2.55587946088838,4.03886429243035
"7327",7,49,7,49,0.486408531665802,0.236593259677282,3.2484252629567,2.9447301259828,2.58538467040344,1.72982424646834
"7328",8,64,7,49,-0.370925130322576,0.13758545230482,2.44561964649835,2.11575991803476,1.34924033714277,1.48059754285395
"7329",9,81,7,49,-2.69221065239981,7.247998196895,2.76076635770484,-1.70665394110603,-0.606307633735913,2.89477280430745
"7330",10,100,7,49,-2.99634916521609,8.97810831989115,4.22651365570703,1.13142368015497,1.75268919008808,2.27345680851901
"7331",11,121,7,49,-4.20652502169833,17.6948527581741,-0.491164651446488,0.112686657159307,0.984477698349088,2.53451066180925
"7332",12,144,7,49,-5.63409073604271,31.7429784219623,1.9442274729505,-0.207771237278092,-0.164842956455274,1.9610544560156
"7333",13,169,7,49,-6.32510120188817,40.0069052141272,-0.287588065691281,-1.17124189891219,0.85952565509205,4.65944662094009
"7334",14,196,7,49,-6.15760629205033,37.9161152478978,1.37402454581705,-0.62158943415118,-0.417099277186395,3.8123204439831
"7335",15,225,7,49,-8.13837233418599,66.2331042498439,-0.391726180177445,-1.72068213641531,-0.0989281816440304,2.33932410007148
"7336",16,256,7,49,-9.62461061961949,92.6331295792922,-1.68119073731717,-2.38397328554346,-2.06147092187847,1.61339028955708
"7337",17,289,7,49,-9.31548354262486,86.7782336329146,0.649953397381217,-2.81727485168223,-0.975454535044864,3.55078972959285
"7338",18,324,7,49,-10.4482835815288,109.166629800045,-0.110799740931645,-1.97805417062565,-1.36781822078888,2.35781070810866
"7339",19,361,7,49,-12.9758205772378,168.371919652667,-1.22337175342196,-3.63287155797012,-3.02171771609187,3.89738457443178
"7340",20,400,7,49,-12.7155128885061,161.684268017764,-3.1604319560429,-3.23885242408277,-3.21103057470969,4.48410346734862
"7341",1,1,8,64,7.95367507496849,63.260947198175,5.79550768401848,4.68517494674138,2.21783242366451,2.33868421095662
"7342",2,4,8,64,6.94131327141076,48.1818299318632,4.69539634095809,4.49993516154315,3.80244696246928,2.04787191502407
"7343",3,9,8,64,5.63870653044432,31.7950113364755,4.43794557026937,3.96810208887771,1.37052056520329,3.519678851522
"7344",4,16,8,64,3.1052494905889,9.64257439880264,4.96058330045802,2.94062008707871,0.934766794399932,2.71038248430943
"7345",5,25,8,64,3.73080050293356,13.9188723926893,3.53513258134554,4.16236417439375,2.69960556907386,1.19013975786431
"7346",6,36,8,64,2.53243740834296,6.4132392271748,5.07427278590656,3.1762521519204,2.03642147305227,3.87000465047968
"7347",7,49,8,64,0.939225005917251,0.88214361174026,4.33234253614209,0.366039613827655,2.90887876912518,3.97063806977295
"7348",8,64,8,64,-0.461593727581203,0.21306876934231,4.29436544239856,0.132971366110376,2.73979494258864,4.45663489395218
"7349",9,81,8,64,-1.77318885782734,3.14419872552301,1.22860596697872,0.798334355841212,1.70587191607776,1.87535846216936
"7350",10,100,8,64,-2.02054897742346,4.08261817016699,3.01962497775763,1.84854607735733,2.791559129103,3.7539888713221
"7351",11,121,8,64,-3.52182374568656,12.4032424956817,2.08668917122606,0.945080338762968,0.357660799735685,6.60297086988289
"7352",12,144,8,64,-3.18867716798559,10.1676620816326,0.944669146104409,-0.635064135118313,-0.62610208271207,3.80914769667035
"7353",13,169,8,64,-4.24693578388542,18.0364635524465,2.51022827795781,0.492685254567074,0.795321964167329,4.20480810531216
"7354",14,196,8,64,-6.77218640781939,45.8625087422537,2.15441302040047,-1.035409512944,-2.31812816606274,5.2964196636382
"7355",15,225,8,64,-6.27730776695535,39.4045928010779,0.940259654733817,-1.43869842119052,0.206184760896774,2.09950136983496
"7356",16,256,8,64,-7.44447265425697,55.4201730999798,0.796344821089115,0.261133568722882,1.65166668899239,4.41817651689714
"7357",17,289,8,64,-8.33679763646796,69.5021948314178,0.987851569864339,-1.30911223458466,-1.8301477766308,4.48989122592567
"7358",18,324,8,64,-10.8115616324358,116.889864931957,-1.06895876267181,-2.71051800402006,-1.38012059083798,4.04072231322892
"7359",19,361,8,64,-11.6939446828328,136.748342245154,-0.911942179889446,-1.42861056566823,-1.57231368511015,3.01195970588151
"7360",20,400,8,64,-12.2846660111099,150.91301900452,-1.83998392318417,-2.60131822976268,-3.00406576038866,2.97267948870022
"7361",1,1,9,81,7.2199737415649,52.1280208288867,4.99842395169651,5.7386711836274,3.00145744414193,1.86008122193828
"7362",2,4,9,81,7.56021944759414,57.1569180957806,4.84690994759948,3.28404666828334,1.90543527917007,3.05380932619425
"7363",3,9,9,81,6.19725212734193,38.405933929844,6.29813198785558,5.9357633621628,1.77257577497636,3.20522659658311
"7364",4,16,9,81,5.48677433142439,30.1046925639775,5.47235173010046,1.9816729390583,3.41820160607588,3.66750143011898
"7365",5,25,9,81,4.93630773108453,24.3671340159649,3.93831580745144,3.58973088754924,3.88399520543359,2.7930599336609
"7366",6,36,9,81,2.07883353484794,4.3215488656084,5.56842123384771,2.90169097537707,1.60859568130583,2.87897753557163
"7367",7,49,9,81,1.17345445463434,1.37699535710117,1.26402065335688,3.28119730643465,0.7719236256733,2.33801177183957
"7368",8,64,9,81,1.92839394137263,3.71870319312268,5.00666440067171,3.47185429389951,2.92819978374776,1.32174672002862
"7369",9,81,9,81,-0.987413414288312,0.974985250716502,4.33160278484361,1.57031282766978,2.31445077011222,3.5699895579026
"7370",10,100,9,81,-0.0887617347761989,0.00787864556048027,2.26870877636935,2.74232362333556,2.39725229900271,4.61842776664494
"7371",11,121,9,81,-2.57327103894204,6.62172383985784,2.44185515712288,0.0125869833683931,0.106128401424912,2.43779778280147
"7372",12,144,9,81,-2.96658815303817,8.80064526974644,4.59692433752096,1.14435543801464,1.24993370498951,4.86748705588613
"7373",13,169,9,81,-3.70419995998964,13.7210973435872,1.46614611323928,1.46302245841643,0.925202784692941,3.79213973660404
"7374",14,196,9,81,-4.69742838665843,22.0658334477844,3.05514036988359,0.442637447483441,0.143107497997411,2.0596367351122
"7375",15,225,9,81,-5.19818756356835,27.0211539460367,1.90810181345332,1.22460161986223,-0.356098980484173,5.83399801857371
"7376",16,256,9,81,-6.2225826503709,38.7205348406969,2.05662293270322,-0.296292091962409,-0.257838877994075,5.82560945163257
"7377",17,289,9,81,-8.03458369476721,64.5545351482191,1.47151356886919,-2.02564656005399,-0.0939417667565807,4.17010449891679
"7378",18,324,9,81,-8.15577172487974,66.5166124283479,3.07633285240429,1.09655335782072,-1.15159107356312,1.96710979964863
"7379",19,361,9,81,-9.03318044543266,81.598348959747,0.00823318061796752,-0.190349020425729,-1.38906766734077,3.4335853627399
"7380",20,400,9,81,-10.9161894964054,119.163193121432,-2.00014245291804,-1.86799922396143,-0.726638749061017,3.35545142844515
"7381",1,1,10,100,9.21455617481843,84.9080454988844,6.44417187173102,4.84786105404792,3.36354956821857,3.32324761790813
"7382",2,4,10,100,8.67181600118056,75.2003927583312,3.97872431536949,6.00558777422742,4.67322217614026,2.93027006367847
"7383",3,9,10,100,6.97446499625221,48.6431619839473,4.10231701032211,3.90363354012916,3.60181955263117,2.39403912257062
"7384",4,16,10,100,6.11985733360052,37.4526537836241,7.308625979545,3.43419553220428,3.62199173729373,3.30634693883706
"7385",5,25,10,100,4.96808909578249,24.6819092636329,5.92118950181161,3.73112393973405,1.72401494751667,3.33672838701746
